DateTime|Occupied|Target|Move|RA|Dec|ExposureTime|#Exposure|Filter|Description
2023-07-07T05:39:00.000|1|C9DUKP2|1|245.562|15.934|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0539, RA: 16:22:14.88, DEC: 15:56:02.4, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:40:00.000|1|C9DUKP2|1|245.565|15.932|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0540, RA: 16:22:15.6, DEC: 15:55:55.2, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:41:00.000|1|C9DUKP2|1|245.566|15.93|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0541, RA: 16:22:15.96, DEC: 15:55:48, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:42:00.000|1|C9DUKP2|1|245.568|15.928|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0542, RA: 16:22:16.32, DEC: 15:55:40.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:43:00.000|1|C9DUKP2|1|245.57|15.925|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0543, RA: 16:22:16.68, DEC: 15:55:30, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:44:00.000|1|C9DUKP2|1|245.571|15.923|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0544, RA: 16:22:17.04, DEC: 15:55:22.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:45:00.000|1|C9DUKP2|1|245.572|15.921|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0545, RA: 16:22:17.4, DEC: 15:55:15.6, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:46:00.000|1|C9DUKP2|1|245.575|15.919|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0546, RA: 16:22:18.12, DEC: 15:55:08.4, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:47:00.000|1|C9DUKP2|1|245.577|15.917|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0547, RA: 16:22:18.48, DEC: 15:55:01.2, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:48:00.000|1|C9DUKP2|1|245.578|15.915|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0548, RA: 16:22:18.84, DEC: 15:54:54, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:49:00.000|1|C9DUKP2|1|245.58|15.912|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0549, RA: 16:22:19.2, DEC: 15:54:43.2, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:50:00.000|1|C9DUKP2|1|245.581|15.91|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0550, RA: 16:22:19.56, DEC: 15:54:36, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:51:00.000|1|C9DUKP2|1|245.583|15.908|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0551, RA: 16:22:19.92, DEC: 15:54:28.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:52:00.000|1|C9DUKP2|1|245.586|15.906|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0552, RA: 16:22:20.64, DEC: 15:54:21.6, dRA: 6.6, dDEC: -7.8'
